,product_name,listing_manufacturer,listing_title
730,Canon-T3i,Canon,Canon EOS Rebel T3i 18.0 MP Digital SLR Camera Body with 15-85mm IS USM Lens + 16GB Card + Battery + Case + Filter + Flash + Cleaning Kit
731,Canon-T3i,Canon,Canon EOS Rebel T3i 18.0 MP Digital SLR Camera Body with 16GB Card + Battery + Case + Flash + Cleaning & Accessory Kit
732,Canon-T3i,Canon,Canon EOS Rebel T3i 18.0 MP Digital SLR Camera Body with 15-85mm IS USM Lens + 16GB Card + Battery + Case + Filter + Tripod + Cleaning Kit
733,Canon-T3i,Canon,Canon EOS Rebel T3i 18.0 MP Digital SLR Camera Body with 15-85mm IS USM Lens + 16GB Card + Battery + Case + Filter + Tripod + Cleaning Kit
734,Canon-T3i,Canon,Canon EOS Rebel T3i 18.0 MP Digital SLR Camera Body & EF-S 18-55mm IS II Lens with 55-250mm IS Lens + 16GB Card + Battery + Case + (2) Filters + Tripod + Cleaning Kit
735,Canon-T3i,Canon,Canon EOS Rebel T3i 18MP Digital Camera with EF-S 18-55mm IS II Lens + 8GB Memory Card + Spare Extended Life Li-Ion Battery + Carrying Case + USB SD Card Reader + Flexible Table Top Tripod + LCD Screen / Lens Cleaning Kit + LCD Protectors + Memory Card Storage Wallet Accessory Kit
736,Canon-T3i,Canon,"Canon EOS Rebel T3i Digital SLR Camera/ Lens Kit, with EF-S 18-135mm f/3.5-5.6 IS Lens,16GB SD Memory Card, Slinger Camera Bag,Spare LP-E8 Lithium-Ion Rehargeable Battery, USB 2.0 SD Card Reader, Digital Camera & Lens Cleaning Kit"
737,Canon-T3i,Canon,Canon EOS Rebel T3i 18.0 MP Digital SLR Camera Body with 32GB Card + Battery + Case + Tripod + Cleaning & Accessory Kit
738,Canon-T3i,Canon,"Canon EOS Rebel T3i 18.0 MP Digital SLR Camera Body with 15-85mm IS USM Lens + 32GB Card + Battery + Case + 3 (UV, FLD, CPL) Filters + Tripod + Cleaning Kit"
739,Canon-T3i,Canon,Canon EOS Rebel T3i 18.0 MP Digital SLR Camera Body & EF-S 18-55mm IS II Lens with 75-300mm III Lens + 16GB Card + Battery + Case + (2) Filters + Tripod + Cleaning Kit
740,Canon-T3i,Canon,"Canon EOS Rebel T3i Digital SLR Camera Kit with EF-S 18-55mm f/3.5-5.6 Lens Kit with SSE Tripod, Case & Battery Package"
741,Canon-T3i,Canon,"Canon EOS Rebel T3i Digital SLR Camera Kit with EF-S 18-55mm F/3.5-5.6 Lens + SSE Best Value Batteries, Deluxe Carrying Case & Tripod Complete Accessories Package"
742,Canon-T3i,Canon,"Canon EOS Rebel T3i SLR Digital Camera Kit with Canon 18-55mm Lens + SSE PRO Shooter 32GB, Battery, Lens & Flash Complete Accessories Package (Everythng you Need)"
743,Canon-T3i,Canon,Canon EOS Rebel T3i Digital SLR Camera with Canon EF-S 18-55mm f/3.5-5.6 Lens and Tamron Zoom Telephoto AF 70-300mm f/4-5.6 Di LD Macro Autofocus Lens + SSE Best Value 16GB Accessory Package
744,Canon-T3i,Canon,Canon EOS Rebel T3i 18 MP CMOS Digital SLR Camera with Sigma 18-200mm f/3.5-6.3 DC Wide Angle Super Zoom Lens + 16GB Deluxe Accessory Kit
789,Canon_Digital_IXUS_1000_HS,Canon,CANON Digital Ixus 1000 HS - pink + 16 GB SDHC Memory Card + Compact Pix Case - black (11x3.5x8 cm) (ComboKit)
806,Canon_Digital_IXUS_1000_HS,Canon,"Canon IXUS 1000 HS Digitalkamera (10 Megapixel, 10-fach opt. Zoom, 7,6 cm (3 Zoll) Display, Full HD Video, bildstabilisiert ) silber"
807,Canon_Digital_IXUS_1000_HS,Canon,"Canon IXUS 1000 HS Digitalkamera (10 Megapixel, 10-fach opt. Zoom, 7,6 cm (3 Zoll) Display, Full HD Video, bildstabilisiert ) braun"
808,Canon_Digital_IXUS_1000_HS,Canon,"Canon IXUS 1000 HS Digitalkamera (10 Megapixel, 10-fach opt. Zoom, 7,6 cm (3 Zoll) Display, Full HD Video, bildstabilisiert ) braun"
809,Canon_Digital_IXUS_1000_HS,Canon,"Canon IXUS 1000 HS Digitalkamera (10 Megapixel, 10-fach opt. Zoom, 7,6 cm (3 Zoll) Display, Full HD Video, bildstabilisiert ) pink"
810,Canon_Digital_IXUS_1000_HS,Canon,"Canon IXUS 1000 HS Digitalkamera (10 Megapixel, 10-fach opt. Zoom, 7,6 cm (3 Zoll) Display, Full HD Video, bildstabilisiert ) pink"
811,Canon_Digital_IXUS_1000_HS,Canon,Canon - IXUS 1000 HS - Appareil photo numérique - 10 Mpix - Argent
812,Canon_Digital_IXUS_1000_HS,Canon,Canon - IXUS 1000 HS - Appareil photo numérique - 10 Mpix - Argent
813,Canon_Digital_IXUS_1000_HS,Canon,Canon - IXUS 1000 HS - Appareil photo numérique - 10 Mpix - Argent
814,Canon_Digital_IXUS_1000_HS,Canon,Canon - IXUS 1000 HS - Appareil photo numérique - 10 Mpix - Marron
815,Canon_Digital_IXUS_1000_HS,Canon,Canon - IXUS 1000 HS - Appareil photo numérique - 10 Mpix - Marron
816,Canon_Digital_IXUS_1000_HS,Canon,Canon - IXUS 1000 HS - Appareil photo numérique - 10 Mpix - Rose
817,Canon_Digital_IXUS_1000_HS,Canon,Canon - IXUS 1000 HS - Appareil photo numérique - 10 Mpix - Rose
819,Canon_Digital_IXUS_1000_HS,Canon,"Canon - IXUS 1000 HS - Appareil photo numérique - compact - 10.0 Mpix - zoom optique : 10 x - mémoire prise en charge : MMC, SD, SDXC, SDHC, MMCplus - argenté(e)"
842,Canon_Digital_IXUS_100_IS,Canon,"Canon Digital IXUS 100 IS - Digital camera - compact - 12.1 Mpix - optical zoom: 3 x - supported memory: MMC, SD, SDHC, MMCplus - red"
846,Canon_Digital_IXUS_100_IS,Canon,"Canon Digital IXUS 100 IS Digitalkamera (12 Megapixel, 3-fach opt. Zoom, 6,4 cm (2,5 Zoll) Display, HDMI, SLIM) silber"
847,Canon_Digital_IXUS_100_IS,Canon,"Canon Digital IXUS 100 IS Digitalkamera (12 Megapixel, 3-fach opt. Zoom, 6,4 cm (2,5 Zoll) Display, HDMI, SLIM) silber"
895,Canon_Digital_IXUS_120_IS,Canon,CANON IXUS 120 IS DIGITALCAMERA SILVER
896,Canon_Digital_IXUS_120_IS,Canon,CANON IXUS 120 IS DIGITALCAMERA SILVER
897,Canon_Digital_IXUS_120_IS,Canon,Canon Digital Camera Ixus 120iS Black
898,Canon_Digital_IXUS_120_IS,Canon,"Canon - Digital IXUS 120 IS - Digital camera - compact - 12.1 Mpix - optical zoom: 4 x - supported memory: MMC, SD, SDHC, MMCplus - brown"
899,Canon_Digital_IXUS_120_IS,Canon,Canon Digital IXUS 120 IS schwarz
900,Canon_Digital_IXUS_120_IS,Canon,Canon Digital Camera Ixus 120iS Brown
901,Canon_Digital_IXUS_120_IS,Canon,Canon Digital Camera Ixus 120iS Silver
902,Canon_Digital_IXUS_120_IS,Canon,Canon Digital IXUS 120 IS Digital Camera 12.1MP 4x Optical Zoom 2.7 inch LCD (Blue)
914,Canon_Digital_IXUS_120_IS,Canon,"Canon - IXUS 120 IS - Appareil photo 12,1 mpix - Zoom optique 4x - Ecran LCD 2,7"" - Argent"
915,Canon_Digital_IXUS_120_IS,Canon,"Canon - IXUS 120 IS - Appareil photo 12,1 mpix - Zoom optique 4x - Ecran LCD 2,7"" - Argent"
916,Canon_Digital_IXUS_120_IS,Canon,"Canon - IXUS 120 IS - Appareil photo 12,1 mpix - Zoom optique 4x - Ecran LCD 2,7"" - Noir"
917,Canon_Digital_IXUS_120_IS,Canon,"Canon - IXUS 120 IS - Appareil photo 12,1 mpix - Zoom optique 4x - Ecran LCD 2,7"" - Marron"
918,Canon_Digital_IXUS_130_IS,Canon,"Canon IXUS 130 Digital Camera - Black (14.1 MP, 4x Optical Zoom) 2.7 Inch PureColor LCD"
919,Canon_Digital_IXUS_130_IS,Canon,"Canon IXUS 130 Digital Camera - Black (14.1 MP, 4x Optical Zoom) 2.7 Inch PureColor LCD"
920,Canon_Digital_IXUS_130_IS,Canon,"Canon IXUS 130 Digital Camera - Black (14.1 MP, 4x Optical Zoom) 2.7 Inch PureColor LCD"
921,Canon_Digital_IXUS_130_IS,Canon,"Canon IXUS 130 Digital Camera - Orange (14.1 MP, 4x Optical Zoom) 2.7 Inch PureColor LCD"
922,Canon_Digital_IXUS_130_IS,Canon,"Canon IXUS 130 Digital Camera - Orange (14.1 MP, 4x Optical Zoom) 2.7 Inch PureColor LCD"
923,Canon_Digital_IXUS_130_IS,Canon,"Canon IXUS 130 Digital Camera - Pink (14.1 MP, 4x Optical Zoom) 2.7 Inch PureColor LCD"
924,Canon_Digital_IXUS_130_IS,Canon,"Canon IXUS 130 Digital Camera - Pink (14.1 MP, 4x Optical Zoom) 2.7 Inch PureColor LCD"
925,Canon_Digital_IXUS_130_IS,Canon,"Canon IXUS 130 Digital Camera - Silver (14.1 MP, 4x Optical Zoom) 2.7 Inch PureColor LCD"
926,Canon_Digital_IXUS_130_IS,Canon,CANON Digital Ixus 130 - silver + 4 GB SDHC Memory Card (ComboKit)
927,Canon_Digital_IXUS_130_IS,Canon,"Canon IXUS 130 Digitalkamera (14 Megapixel, 4-fach opt. Zoom, 6.9 cm (2.7 Zoll) Display, HD Video, bildstabilisiert) silber"
928,Canon_Digital_IXUS_130_IS,Canon,"Canon IXUS 130 Digitalkamera (14 Megapixel, 4-fach opt. Zoom, 6.9 cm (2.7 Zoll) Display, HD Video, bildstabilisiert) silber"
929,Canon_Digital_IXUS_130_IS,Canon,"Canon IXUS 130 Digitalkamera (14 Megapixel, 4-fach opt. Zoom, 6.9 cm (2.7 Zoll) Display, HD Video, bildstabilisiert) orange"
930,Canon_Digital_IXUS_130_IS,Canon,"Canon IXUS 130 Digitalkamera (14 Megapixel, 4-fach opt. Zoom, 6.9 cm (2.7 Zoll) Display, HD Video, bildstabilisiert) orange"
931,Canon_Digital_IXUS_130_IS,Canon,"Canon IXUS 130 Digitalkamera (14 Megapixel, 4-fach opt. Zoom, 6.9 cm (2.7 Zoll) Display, HD Video, bildstabilisiert) schwarz"
932,Canon_Digital_IXUS_130_IS,Canon,"Canon IXUS 130 Digitalkamera (14 Megapixel, 4-fach opt. Zoom, 6.9 cm (2.7 Zoll) Display, HD Video, bildstabilisiert) schwarz"
933,Canon_Digital_IXUS_130_IS,Canon,"Canon IXUS 130 Digitalkamera (14 Megapixel, 4-fach opt. Zoom, 6.9 cm (2.7 Zoll) Display, HD Video, bildstabilisiert) pink"
934,Canon_Digital_IXUS_130_IS,Canon,"Canon IXUS 130 Digitalkamera (14 Megapixel, 4-fach opt. Zoom, 6.9 cm (2.7 Zoll) Display, HD Video, bildstabilisiert) pink"
935,Canon_Digital_IXUS_130_IS,Canon,"Canon - IXUS 130 - Appareil photo numérique - 14,1 Mpix - Gris Argent"
936,Canon_Digital_IXUS_130_IS,Canon,"Canon - IXUS 130 - Appareil photo numérique - 14,1 Mpix - Gris Argent"
937,Canon_Digital_IXUS_130_IS,Canon,"Canon - IXUS 130 - Appareil photo numérique - 14,1 Mpix - Noir"
938,Canon_Digital_IXUS_130_IS,Canon,"Canon - IXUS 130 - Appareil photo numérique - 14,1 Mpix - Noir"
939,Canon_Digital_IXUS_130_IS,Canon,"Canon - IXUS 130 - Appareil photo numérique - 14,1 Mpix - Orange"
940,Canon_Digital_IXUS_130_IS,Canon,"Canon - IXUS 130 - Appareil photo numérique - 14,1 Mpix - Orange"
941,Canon_Digital_IXUS_130_IS,Canon,"Canon - IXUS 130 - Appareil photo numérique - 14,1 Mpix - Rose"
942,Canon_Digital_IXUS_130_IS,Canon,"Canon - IXUS 130 - Appareil photo numérique - 14,1 Mpix - Rose"
943,Canon_Digital_IXUS_130_IS,Canon,"Canon - IXUS 130 - Appareil photo numérique - compact - 14.1 Mpix - zoom optique : 4 x - mémoire prise en charge : MMC, SD, SDXC, SDHC, MMCplus - argenté(e)"
944,Canon_Digital_IXUS_130_IS,Canon,"Canon IXUS 130 - Appareil photo numérique - compact - 14.1 Mpix - zoom optique : 4 x - mémoire prise en charge : MMC, SD, SDXC, SDHC, MMCplus - noir"
961,Canon_Digital_IXUS_200_IS,Canon,CANON IXUS 200 IS DIGITAL CAMERA SILVER
962,Canon_Digital_IXUS_200_IS,Canon,Canon Digital Camera Ixus 200iS Purple
963,Canon_Digital_IXUS_200_IS,Canon,Canon Digital Camera Ixus 200iS Silver
964,Canon_Digital_IXUS_200_IS,Canon,"Ukdapper - Canon Digital IXUS 200 IS Purple, 12MP Digital Camera"
965,Canon_Digital_IXUS_200_IS,Canon,Canon Digital Camera Ixus 200iS Blue
975,Canon_Digital_IXUS_200_IS,Canon,"Canon Digital Ixus 200 IS goldbraun (12,1 Megapixel) Basispaket"
976,Canon_Digital_IXUS_200_IS,Canon,"Canon Digital Ixus 200 IS violett (12,1 Megapixel) Basispaket"
977,Canon_Digital_IXUS_200_IS,Canon,"Canon - IXUS 200 IS - Appareil photo 12,1 mpix - Zoom optique 4x - Ecran LCD 2,7"" - Bleu"
978,Canon_Digital_IXUS_200_IS,Canon,"Canon - IXUS 200 IS - Appareil photo 12,1 mpix - Zoom optique 4x - Ecran LCD 2,7"" - Bleu"
979,Canon_Digital_IXUS_200_IS,Canon,"Canon - IXUS 200 IS - Appareil photo 12,1 mpix - Zoom optique 4x - Ecran LCD 2,7"" - Marron"
980,Canon_Digital_IXUS_200_IS,Canon,"Canon - IXUS 200 IS - Appareil photo 12,1 mpix - Zoom optique 4x - Ecran LCD 2,7"" - Violet"
981,Canon_Digital_IXUS_200_IS,Canon,"Canon - IXUS 200 IS - Appareil photo 12,1 mpix - Zoom optique 4x - Ecran LCD 2,7"" - Violet"
982,Canon_Digital_IXUS_210_IS,Canon,"Canon IXUS 210 Digital Camera - Pink (14.1 MP, 5x Optical Zoom) 3.5 Inch PureColor Touch LCD"
983,Canon_Digital_IXUS_210_IS,Canon,"Canon IXUS 210 Digital Camera - Pink (14.1 MP, 5x Optical Zoom) 3.5 Inch PureColor Touch LCD"
984,Canon_Digital_IXUS_210_IS,Canon,"Canon IXUS 210 Digital Camera - Black (14.1 MP, 5x Optical Zoom) 3.5 Inch PureColor Touch LCD"
985,Canon_Digital_IXUS_210_IS,Canon,"Canon IXUS 210 Digital Camera - Black (14.1 MP, 5x Optical Zoom) 3.5 Inch PureColor Touch LCD"
986,Canon_Digital_IXUS_210_IS,Canon,"Canon IXUS 210 Digital Camera - Silver (14.1 MP, 5x Optical Zoom) 3.5 Inch PureColor Touch LCD"
987,Canon_Digital_IXUS_210_IS,Canon,"Canon IXUS 210 Digital Camera - Silver (14.1 MP, 5x Optical Zoom) 3.5 Inch PureColor Touch LCD"
988,Canon_Digital_IXUS_210_IS,Canon,"Canon IXUS 210 Digital Camera - Silver (14.1 MP, 5x Optical Zoom) 3.5 Inch PureColor Touch LCD"
989,Canon_Digital_IXUS_210_IS,Canon,"Canon IXUS 210 Digital Camera - Gold (14.1 MP, 5x Optical Zoom) 3.5 Inch PureColor Touch LCD"
990,Canon_Digital_IXUS_210_IS,Canon,Canon IXUS 210 Digital Camera 14.1MP (Silver) (4196B015)
991,Canon_Digital_IXUS_210_IS,Canon,"Canon IXUS 210 Digitalkamera (14 Megapixel, 5-fach opt. Zoom, 8.9 cm (3.5 Zoll) Full-Touchscreen, bildstabilisiert) pink"
992,Canon_Digital_IXUS_210_IS,Canon,"Canon IXUS 210 Digitalkamera (14 Megapixel, 5-fach opt. Zoom, 8.9 cm (3.5 Zoll) Full-Touchscreen, bildstabilisiert) pink"
993,Canon_Digital_IXUS_210_IS,Canon,"Canon IXUS 210 Digitalkamera (14 Megapixel, 5-fach opt. Zoom, 8.9 cm (3.5 Zoll) Full-Touchscreen, bildstabilisiert) pink"
994,Canon_Digital_IXUS_210_IS,Canon,"Canon IXUS 210 Digitalkamera (14 Megapixel, 5-fach opt. Zoom, 8.9 cm (3.5 Zoll) Full-Touchscreen, bildstabilisiert) schwarz"
995,Canon_Digital_IXUS_210_IS,Canon,"Canon IXUS 210 Digitalkamera (14 Megapixel, 5-fach opt. Zoom, 8.9 cm (3.5 Zoll) Full-Touchscreen, bildstabilisiert) schwarz"
996,Canon_Digital_IXUS_210_IS,Canon,"Canon IXUS 210 Digitalkamera (14 Megapixel, 5-fach opt. Zoom, 8.9 cm (3.5 Zoll) Full-Touchscreen, bildstabilisiert) schwarz"
997,Canon_Digital_IXUS_210_IS,Canon,"Canon IXUS 210 Digitalkamera (14 Megapixel, 5-fach opt. Zoom, 8.9 cm (3.5 Zoll) Full-Touchscreen, bildstabilisiert) gold"
998,Canon_Digital_IXUS_210_IS,Canon,"Canon IXUS 210 Digitalkamera (14 Megapixel, 5-fach opt. Zoom, 8.9 cm (3.5 Zoll) Full-Touchscreen, bildstabilisiert) gold"
999,Canon_Digital_IXUS_210_IS,Canon,"Canon IXUS 210 Digitalkamera (14 Megapixel, 5-fach opt. Zoom, 8.9 cm (3.5 Zoll) Full-Touchscreen, bildstabilisiert) gold"
1000,Canon_Digital_IXUS_210_IS,Canon,"Canon IXUS 210 Digitalkamera (14 Megapixel, 5-fach opt. Zoom, 8.9 cm (3.5 Zoll) Full-Touchscreen, bildstabilisiert) silber"
1001,Canon_Digital_IXUS_210_IS,Canon,"Canon IXUS 210 Digitalkamera (14 Megapixel, 5-fach opt. Zoom, 8.9 cm (3.5 Zoll) Full-Touchscreen, bildstabilisiert) silber"
1002,Canon_Digital_IXUS_210_IS,Canon,"Canon - IXUS 210 - Appareil photo numérique - 14,1 Mpix - Tactile - Noir"
1003,Canon_Digital_IXUS_210_IS,Canon,"Canon - IXUS 210 - Appareil photo numérique - 14,1 Mpix - Tactile - Noir"
1004,Canon_Digital_IXUS_210_IS,Canon,"Canon - IXUS 210 - Appareil photo numérique - 14,1 Mpix - Tactile - Noir"
1005,Canon_Digital_IXUS_210_IS,Canon,"Canon - IXUS 210 - Appareil photo numérique - 14,1 Mpix - Tactile - Rose"
1006,Canon_Digital_IXUS_210_IS,Canon,"Canon - IXUS 210 - Appareil photo numérique - 14,1 Mpix - Tactile - Rose"
1007,Canon_Digital_IXUS_210_IS,Canon,"Canon - IXUS 210 - Appareil photo numérique - 14,1 Mpix - Tactile - Argent"
1008,Canon_Digital_IXUS_210_IS,Canon,"Canon - IXUS 210 - Appareil photo numérique - 14,1 Mpix - Tactile - Doré"
1009,Canon_Digital_IXUS_210_IS,Canon,"Canon - IXUS 210 - Appareil photo numérique - 14,1 Mpix - Tactile - Doré"
1010,Canon_Digital_IXUS_210_IS,Canon,"Canon - IXUS 210 - Appareil photo numérique - compact - 14.1 Mpix - zoom optique : 5 x - mémoire prise en charge : MMC, SD, SDXC, SDHC, MMCplus - argenté(e)"
1024,Canon_Digital_IXUS_95_IS,Canon,"Canon - Digital IXUS 95 IS - Digital camera - compact - 10.0 Mpix - optical zoom: 3 x - supported memory: MMC, SD, SDHC, MMCplus - blue"
1025,Canon_Digital_IXUS_95_IS,Canon,"Canon - Digital IXUS 95 IS - Digital camera - compact - 10.0 Mpix - optical zoom: 3 x - supported memory: MMC, SD, SDHC, MMCplus - blue"
1026,Canon_Digital_IXUS_95_IS,Canon,CANON IXUS 95 IS DIGITAL CAMERA SILVER
1027,Canon_Digital_IXUS_95_IS,Canon,"Canon - Digital IXUS 95 IS - Digital camera - compact - 10.0 Mpix - optical zoom: 3 x - supported memory: MMC, SD, SDHC, MMCplus - pink"
1034,Canon_EOS-1D_Mark_IV,Canon,Canon EOS 1D Mark IV 16.1 MP CMOS Digital SLR Camera with 3-Inch LCD and 1080p HD Video (Body Only)
1035,Canon_EOS-1D_Mark_IV,Canon,Canon EOS-1D MARK IV Digital SLR Camera
1036,Canon_EOS-1D_Mark_IV,Canon,Canon EOS-1D MARK IV Digital SLR Camera
1037,Canon_EOS-1D_Mark_IV,Canon,Canon EOS 1D Mark III Digital SLR Camera (Body Only)
1038,Canon_EOS-1D_Mark_IV,Canon,Canon EOS 1D Mark III Digital SLR Camera (Body Only)
1039,Canon_EOS-1D_Mark_IV,Canon,Canon EOS 1D Mark III Digital SLR Camera (Body Only)
1040,Canon_EOS-1D_Mark_IV,Canon,"Canon - EOS-1D Mark IV - Appareil photo reflex numérique - Ecran LCD 3"" - CMOS 16,1 Mpix - Boîtier Nu - Noir"
1041,Canon_EOS-1D_Mark_IV,Canon,"Canon - EOS-1D Mark IV - Appareil photo reflex numérique - Ecran LCD 3"" - CMOS 16,1 Mpix - Boîtier Nu - Noir"
1054,Canon_EOS_500D,Canon,"Canon EOS 500D Digital SLR Camera (15.1 MP, 3.0 inch Clear View VGA LCD) Body Only"
1059,Canon_EOS_500D,Canon,CANON EOS 500D (camera only) + AF 18-270 mm f/3.5-6.3 DI II VC LD Aspherical [IF] Macro Lens
1067,Canon_EOS_500D,Canon,CANON EOS 500D (camera only) + AF 18-270 mm f/3.5-6.3 DI II VC LD Aspherical [IF] Macro Lens + Expert Shot Backpack for digital cameras - black/orange
1081,Canon_EOS_500D,Canon,"CANON EOS 500D + EF-S 18-55mm Lens + EF-S 55-250mm Lens Including Charger, Lithium battery"
1083,Canon_EOS_500D,Canon,Canon EOS 500 D Kit + EF-S 18-135 mm IS
1084,Canon_EOS_500D,Canon,Canon EOS 500 D Kit + EF-S 18-135 mm IS
1085,Canon_EOS_500D,Canon,Canon 500D + 18-55mm IS + EF-S 55-250 IS EOS; 15.1 MP; JPEG; 4272 x 2848 pixels; (L) 4272x2848 (M) 3088x2056 (S) 2256x1504; 0 x; 0 x (3820B104AA)
1086,Canon_EOS_500D,Canon,"Canon EOS 500D - Digitalkamera - SLR, 3820B014"
1087,Canon_EOS_500D,Canon,Canon EOS 500D - Digitalkamera - SLR
1088,Canon_EOS_500D,Canon,Canon Canon EOS 500D 18-55mm IS Kit
1089,Canon_EOS_500D,Canon,CANON EOS 500D+ 18/55 + SD 4Go
1091,Canon_EOS_500D,Canon,CANON EOS 500D+EF-S 18-135+APN
1092,Canon_EOS_500D,Canon,"Canon - EOS 500D - Appareil photo reflex EOS numérique - 15,1 Mpix - Full HD - Ecran 3"" Clear View - Détection de visages - Noir - Kit.Obj 18-55 IS"
1093,Canon_EOS_500D,Canon,"Canon - EOS 500D - Appareil photo reflex EOS numérique - 15,1 Mpix - Full HD - Ecran 3"" Clear View - Détection de visages - Noir - Kit.Obj 18-55 IS"
1094,Canon_EOS_500D,Canon,"Canon - EOS 500D - Appareil photo reflex EOS numérique - 15,1 Mpix - Full HD - Ecran 3"" Clear View - Détection de visages - Noir - Kit.Obj 18-55 IS"
1095,Canon_EOS_500D,Canon,"Canon - EOS 500D - Appareil photo reflex EOS numérique - 15,1 Mpix - Full HD - Ecran 3"" Clear View - Détection de visages - Noir  - Boïtier nu"
1096,Canon_EOS_500D,Canon,"Canon - EOS 500D - Appareil photo reflex EOS numérique - 15,1 Mpix - Full HD - Ecran 3"" Clear View - Détection de visages - Noir  - Boïtier nu"
1101,Canon_EOS_550D,Canon,Canon 550D (T2i) Digital SLR Camera + Canon Deluxe Camera Kit
1104,Canon_EOS_550D,Canon,"Canon EOS 550D (T2i) 18 MP Digital SLR Camera with Canon EF-S 18-55mm f/3.5-5.6 IS SLR Lens + Canon EF 75-300mm f/4-5.6 III Telephoto Zoom Lens + 650-1300mm Super Telephoto Lens+ T-Mount 2x Lens + .40 Super Wide Angle Figheye Lens + 8 Gig Memory Card + Camera Bag + Extra Battery + 50"" Tripod with Case + Shoulder Strap + Screen Protectors + 5 Pc Maintence Kit + Corel MediaOne Editing Software + 2 UV Filters + 1 CPL Filter + 3 Year Celltime Warranty Repair Package"
1109,Canon_EOS_550D,Canon,"Canon EOS 550D (T2i) 18 MP Digital SLR Camera with Canon EF-S 18-55mm f/3.5-5.6 IS SLR Lens + Canon EF 75-300mm f/4-5.6 III Telephoto Zoom Lens + Canon 50mm 1.8 Lens+ Rokinon 500mm Telephoto Mirror Lens + 2x T-Mount =1000mm Lens + .40 Super Wide Angle Figheye Lens + (2) 8 Gig Memory Cards + Extra Battery + 3 UV Filters + 1 PC Filer + 50"" Tripod + Camera Backpack Case + 11 Piece Starter Kit w/ Corel Editing Software + 3 Year Celltime Warranty Repair Package"
1118,Canon_EOS_550D,Canon,Canon EOS 550D Digital SLR Camera (Body Only)
1119,Canon_EOS_550D,Canon,Canon EOS 550D Digital SLR Camera (Body Only)
1120,Canon_EOS_550D,Canon,Canon EOS 550D Digital SLR Camera (Body Only)
1126,Canon_EOS_550D,Canon,CANON 550D + EF-S 18-55mm IS lens & EF-S 55-250mm IS lens + Expert Shot Backpack for digital cameras - black/orange + 16 GB SDHC Memory Card + LP-E8 lithium ion battery + Trepix lightweight tripod
1127,Canon_EOS_550D,Canon,CANON 550D + EF-S 18-55mm IS lens & EF-S 55-250mm IS lens + Expert Shot Backpack for digital cameras - black/orange + 16 GB SDHC Memory Card + LP-E8 lithium ion battery + Trepix lightweight tripod
1140,Canon_EOS_550D,Canon,CANON 550D + EF-S 18-55mm IS lens & EF-S 55-250mm IS lens + SLR Camera Case - 15x11x14.5 cm + 16 GB SDHC Memory Card + LP-E8 lithium ion battery + Trepix lightweight tripod + BG-E8 Battery Grip
1141,Canon_EOS_550D,Canon,CANON 550D + EF-S 18-55mm IS lens & EF-S 55-250mm IS lens + SLR Camera Case - 15x11x14.5 cm + 16 GB SDHC Memory Card + LP-E8 lithium ion battery + BG-E8 Battery Grip + Trepix lightweight tripod
1142,Canon_EOS_550D,Canon,CANON 550D + EF-S 18-55mm IS lens & EF-S 55-250mm IS lens + SLR Camera Case - 15x11x14.5 cm + 16 GB SDHC Memory Card + LP-E8 lithium ion battery + BG-E8 Battery Grip + Trepix lightweight tripod
1143,Canon_EOS_550D,Canon,CANON 550D + EF-S 18-55mm IS lens & EF-S 55-250mm IS lens
1160,Canon_EOS_550D,Canon,"Canon EOS 550D SLR-Digitalkamera (18 Megapixel, LiveView) Kit inkl. EF-S 18-55mm 1:3,5-5,6 IS Objektiv (bildstabilisiert)"
1161,Canon_EOS_550D,Canon,"Canon EOS 550D SLR-Digitalkamera (18 Megapixel, LiveView) Kit inkl. EF-S 18-55mm 1:3,5-5,6 IS Objektiv (bildstabilisiert)"
1162,Canon_EOS_550D,Canon,"Canon EOS 550D SLR-Digitalkamera (18 Megapixel, LiveView) Kit inkl. EF-S 18-55mm 1:3,5-5,6 IS Objektiv (bildstabilisiert)"
1183,Canon_EOS_550D,Canon,CANON 550D + objectifs EF-S 18-55 IS & EF-S 55-250 IS + Pack accessoires pour Canon Eos 550D
1184,Canon_EOS_550D,Canon,CANON 550D + objectifs EF-S 18-55 IS & EF-S 55-250 IS + Pack accessoires pour Canon Eos 550D
1193,Canon_EOS_550D,Canon,Canon - EOS 550D - Reflex 18 Mpix - Full HD - Noir - Boîtier nu
1194,Canon_EOS_550D,Canon,Canon - EOS 550D - Reflex 18 Mpix - Full HD - Noir - Boîtier nu
1195,Canon_EOS_550D,Canon,Canon - EOS 550D - Reflex 18 Mpix - Full HD - Noir - Boîtier nu
1205,Canon_EOS_550D,Canon,CANON EOS 550D + objectif EF-S 18-135 IS
1206,Canon_EOS_550D,Canon,CANON EOS 550D + zoom CANON 18-200 IS (stabilisé) + 2° batterie CANON + 2x Filtres + Carte 16GB + Sac
1207,Canon_EOS_550D,Canon,CANON EOS 550D + zoom TAMRON 18-270mm PIEZO VC(stabilisé) + Carte 8GB ultra-rapide + 2x Filtres + 2° batterie
1211,Canon_EOS_60D,Canon,Canon EOS 60D 18 MP CMOS Digital SLR Camera with 3.0-Inch LCD and EF-S 18-200mm f/3.5-5.6 IS Standard Zoom Lens
